Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nicaragua,NIC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.658945917,3.294976254,4.944889674,7.537222555,11.84305171,13.66307605,10.36315104,9.678072151,8.611052499,9.681628018,12.98258156,14.21292087,15.12301385,15.17053041,16.52875444,14.63517723,15.87258444,19.02004671,19.2605304,17.95005734,20.63138744,23.48869134,22.51116386,22.41809744,22.0076179,23.56784421,22.81005152,18.18782321,18.63355472,30.22080678
Netherlands,NLD,Gross savings (% of GDP),,,,,,,,,,29.36517058,28.97724478,28.6480974,29.00496142,30.06960123,28.44035604,25.22970684,25.80602721,24.26692624,22.74988338,22.67536167,22.66654405,22.79384321,22.27964164,22.82920396,25.48894812,23.51846446,24.00452568,23.83615642,25.09296414,26.47532542,25.20853159,24.73497262,24.07068442,24.36077623,25.33136359,26.34478624,27.08740039,27.39078616,25.63711476,26.74031987,27.02738411,25.14486219,23.64018134,24.56095556,24.94497145,25.35702423,26.74537691,27.05516269,24.42111961,23.55717476,26.07623295,27.03632821,26.30191751,26.75217285,26.70436848,27.67855199,27.68138549,29.43720965,30.16077513,28.8965923,26.98805578,33.41510592,30.37607262,30.10595768
Norway,NOR,Gross savings (% of GDP),,,,,,,,,,,,,,,,30.0888103,28.37974421,25.95152259,26.47366824,26.66327203,30.5441229,31.16941275,29.76224258,30.31363332,32.80564823,32.11603297,26.92736073,26.84350124,26.28331615,27.11760388,26.78431405,25.47755447,24.90797501,24.91440145,25.83217682,27.57565353,29.5077148,31.19921217,28.00502656,30.10056812,36.63282335,36.4999604,32.88249462,31.74547064,34.25594912,39.08230319,40.56100756,39.85125174,42.22535067,35.83804348,36.9544683,38.97989593,39.47286901,38.63173465,39.13610283,36.0004721,32.95305124,33.86108468,36.69118362,33.41545381,32.43626802,39.97942201,51.87600839,43.2387624
Nepal,NPL,Gross savings (% of GDP),,,,,,,,,,,,,,,,,15.3212775,17.44328299,17.42714069,16.46995176,17.29647841,16.89507043,16.40124071,14.50573585,16.01258618,18.62311339,15.51951074,16.80707054,14.84427922,13.24642266,10.33419759,11.71677402,15.10886219,16.62517071,13.9920437,21.00779388,20.38508266,19.11054397,20.13192901,20.47123509,21.73051331,18.5502235,25.13148362,25.12676611,27.57583417,30.68571663,29.50425285,31.05886965,36.65691212,37.24818062,37.75048339,29.51612846,34.55533206,37.08131757,39.58967843,40.08820776,35.30506783,41.8806364,42.60310934,42.18751605,32.81596837,30.91100063,31.14502727,36.38325033
Nauru,NRU,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77460531,21.78885999,20.85363714,21.33572259,20.03024415,17.69107463,17.00809007,18.0473595,15.71732906,18.18348182,17.52586812,17.4684159,17.44496078,19.61611883,19.62428717,20.76973506,20.58560504,20.66490677,19.99036656,21.25441596,20.27396636,18.54312388,17.66861609,
OECD members,OED,Gross savings (% of GDP),,,,,,,,,,,,,,,,21.87478968,22.57982574,23.07487895,23.85015719,23.81967059,22.67669987,22.55903289,21.6075488,21.02287111,22.33272163,21.84923403,21.37299613,21.55375958,22.44093557,22.05941343,21.37291214,20.72727873,19.65297142,19.38338948,20.14292242,20.92600682,22.51485808,23.18790505,23.59931315,22.98384053,23.10216898,22.35665091,21.60731735,21.19661361,21.81492604,22.08500724,22.89095324,22.3868063,20.80200414,19.11353988,20.10227912,20.69785091,21.25066568,21.32455305,22.02131107,22.4487223,22.08380522,22.67708623,22.88029243,23.12399213,22.42287712,23.44301694,23.00587545,
Oman,OMN,Gross savings (% of GDP),,,,,,,,,,,,,,,33.63236586,38.35954686,37.28371591,41.51880635,27.24776255,40.50407134,38.65254343,42.00135435,33.22219921,32.89536598,33.37820415,27.74096264,17.81821181,28.59093456,21.42347651,26.33477356,21.88978166,14.03849752,12.73016771,8.511258223,10.64409639,9.939993593,15.5861108,16.22630688,12.17113394,18.87493107,31.42143735,27.29104439,27.44456387,29.92938295,31.4611654,38.09239622,42.37914503,39.93643388,44.73994772,27.16891526,40.00233774,39.20557894,39.17676078,38.15326312,33.48735228,22.45979587,19.38726763,20.56649533,27.32737608,22.30194865,11.24582459,17.51110952,,
Other small states,OSS,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5299787,20.07517288,19.67160757,19.36213369,18.93609126,18.53939733,16.61857944,21.30683018,22.80699781,24.60232086,24.41728023,23.36812585,26.65521228,31.050007,32.01120232,32.75324099,25.43174105,27.53107111,29.69321381,30.79867754,29.7434575,27.48942506,26.06466644,25.42519533,26.85056562,26.58159184,27.63469356,23.46596006,25.47018174,23.95653406,
Pakistan,PAK,Gross savings (% of GDP),,,,,,,,,,,,,,,,,13.12745074,15.30561031,15.53536312,14.09599252,16.42223403,17.46949538,17.62049969,18.86861578,17.05066006,14.59671743,18.89509451,20.39677652,17.39404564,17.23267913,18.02974965,21.36395517,21.46648052,16.12698144,19.11277684,17.11299124,15.60699885,16.04084075,17.36726196,16.70232588,16.26307058,17.04327161,18.67802581,18.57228772,17.71133448,15.50085497,15.44185523,14.07226271,10.96628977,13.33094103,14.59040471,15.12603107,13.72571798,14.24705569,14.18125049,14.94426479,14.28614914,12.8974405,11.88258673,11.37499418,14.54158242,13.815687,10.25740767,12.95479016
Panama,PAN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,28.08091147,30.42539592,27.30919715,22.76337955,18.85084151,27.98406154,25.04873977,12.47801225,15.58254889,14.44921237,23.24661111,15.88815371,2.336257591,15.84537191,11.78913294,17.1000504,19.8578997,23.01614735,22.34758025,24.97995034,25.94826039,20.26782218,18.37358584,21.90362493,19.58240742,18.67408062,17.90620028,15.06044371,17.20821984,19.84733894,26.48707919,27.93297709,27.20483363,22.64002204,27.45938623,29.44700159,30.44435185,27.45588946,31.61350482,29.71277913,31.58090967,33.22082991,30.93383698,25.34741763,30.64209548,37.15295323,
Peru,PER,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,12.2926563,18.01871027,26.59278859,28.65011892,24.66800805,27.10444996,22.22215363,22.27953159,24.33746186,14.80591996,15.30959995,14.8974438,17.04587864,13.05404587,13.9572812,13.09089231,13.3494756,16.76548061,16.38927607,16.25847042,18.25675798,17.75142609,18.39623253,17.31937946,16.66479751,16.95175338,16.8011088,17.83725569,19.74207343,23.32665637,24.11641848,22.75117687,20.92044192,22.44614337,23.70010285,22.86585095,22.4797959,21.21149718,20.62819525,20.37423448,20.59061626,20.40087174,20.7128078,19.88010414,20.18064836,18.31617649,19.49482977
Philippines,PHL,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,30.49434662,28.0903166,30.62115999,23.76996983,18.20897611,18.49156517,21.80891419,22.62683359,22.17405081,22.43973244,20.99402592,20.71006743,20.35127344,22.42090706,21.93513252,22.40674714,23.91223379,29.61915805,35.96780108,33.39167413,34.62368334,35.26884429,35.6099557,36.22923092,37.7714551,37.22820163,36.75442236,36.02227474,37.94869171,39.75149109,36.87507108,35.13284935,36.35440171,37.34744798,35.63483337,35.05477242,35.48863168,33.80705072,31.75518721,24.81817336,20.20291883,22.47371754,27.31602433
Palau,PLW,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.30330225,-36.70415051,-33.88388632,-31.89959622,-31.07352227,-24.36694258,-18.20278115,-15.30770144,-12.97893215,-7.458172178,2.001098857,6.834034041,5.302571879,7.579905973,0.450388334,-6.435938557,-10.43931626,2.823495455,
Papua New Guinea,PNG,Gross savings (% of GDP),,,,,,,,,,,,,,,,,20.6127179,30.00006301,26.8387532,28.42584017,19.24852984,11.44815432,11.78890806,14.29357276,17.88343073,12.34410965,15.42566599,13.54934725,18.32690353,10.99349831,17.12279255,21.1222108,20.7395892,25.4759839,28.06540774,35.14868576,26.20889237,14.83252033,18.40817938,18.87893299,32.47997309,28.34857041,22.9407238,30.45881875,30.42114963,,,,,,,,,,,,,,,,,,,
Poland,POL,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.09202275,20.64593952,20.36184928,21.28538877,20.20149988,18.42461738,17.22849801,15.51812031,16.23427853,14.10288373,16.51881644,17.10670895,18.56786482,17.95837651,16.67393825,15.89172295,17.53765051,16.9315108,17.39417003,18.08931342,19.71678498,19.24953658,18.88634638,19.51830917,20.25584034,21.15951098,20.47155143,19.61645464,19.60710105
Pre-demographic dividend,PRE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Gross savings (% of GDP),,,,,,,,,,,,,,,,16.24996947,18.07783895,21.07712077,25.97888685,28.59997994,27.37649157,23.07261629,21.47854955,20.93795178,19.48465143,22.1503997,26.3542858,28.64628463,28.89346398,29.27369465,28.00318687,25.23975034,25.29432665,22.76814697,21.65532364,24.63430288,21.49015264,21.62785726,22.15680215,20.29442779,17.94589936,18.1218928,17.36376481,16.41342883,15.5310971,13.69373798,12.78219378,13.43253808,11.42500299,11.01889865,10.61495059,13.3312533,13.79099425,15.61879657,14.96576633,15.64479626,16.3259061,18.02100432,18.33232284,18.39227843,17.69144005,19.489779,19.0546616,20.51783715
Paraguay,PRY,Gross savings (% of GDP),,,,,,,,,,,,,,,,19.45990531,20.4653404,20.85886819,22.62714658,22.64972722,26.42025229,26.01886365,19.10856259,14.62762363,15.35385819,16.31859133,18.60928178,14.70982652,25.33269458,33.5812632,24.17002778,20.23680654,18.86927741,22.47411965,12.78956071,19.77418881,21.55269439,17.45753885,21.61951976,20.66424452,14.77802676,17.73939199,26.90831071,21.00268723,20.03590922,20.35458485,23.1404691,25.59476886,22.89871187,20.94255534,23.34393413,24.22947135,19.81024984,23.40632551,21.78624163,21.73765728,24.35933577,23.87931248,22.5458611,21.1067241,21.880765,23.09759522,20.72639708,20.09712093
West Bank and Gaza,PSE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.151577921,6.118019709,5.705090696,9.620503077,9.147840641,11.62916409,9.350687167,12.43951922,1.528311033,-6.506599596,-0.983698033,1.204736496,16.45516412,26.83478213,8.098425882,7.706170438,-0.486052552,6.970331742,7.34119643,8.143042588,11.38985199,11.47746088,14.36621911,15.45448217,16.85982014,12.17484654,16.27279888,14.56107442,10.06565363
Pacific island small states,PSS,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,-9.09673954,-10.6658617,-9.523956077,-8.098423722,-7.110501017,6.985934782,12.07919663,0.569566956,1.133765973,1.893732985,0.54021384,4.423750006,3.034941588,4.859584969,6.968589082,12.87936424,14.78007114,21.05893758,17.84610865,14.78739537,9.570619434,19.38242165,22.07632644,15.94368079,12.56066837,6.519759339,8.713029463,10.35665049,14.46302773,14.66167738,17.01241574,16.28130961,17.47031009,15.58929119,18.49423273,17.57010895,16.49398015,16.67119065,14.87098624,12.28514849,11.96405609,16.8179662,
Post-demographic dividend,PST,Gross savings (% of GDP),,,,,,,,,,,,,,,,21.8210572,22.42245745,23.00542944,23.87810401,23.85636364,22.60896228,22.53036963,21.5769608,20.93970687,22.4012103,21.63049745,21.13736327,21.53745831,22.53326257,22.20820036,21.54654793,20.96622073,19.91781332,19.56665234,20.41415645,21.16110212,22.76816739,23.54262055,23.89765273,23.33034225,23.50941008,22.69054266,21.9011878,21.53155056,22.13506765,22.35744148,23.14196489,22.6433139,21.00164252,19.2533143,20.38414392,20.97678846,21.53431476,21.61534309,22.3085587,22.66960534,22.26584297,22.87348666,22.9887835,23.25472453,22.452806,23.54872878,23.1306031,
French Polynesia,PYF,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09937759,60.32916706,58.25195068,55.74933389,45.56898651,43.36160747,46.59993043,49.74203696,46.15070295,41.78169755,51.44515887,57.43206882,
Romania,ROU,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70656021,24.91941649,22.89811252,24.21836762,23.25685852,18.62702063,15.99991131,15.20944516,11.18795892,11.51366602,16.00547638,17.31020594,18.82139077,16.3225301,15.80986011,14.2192556,16.99137404,17.79914999,21.81100669,22.5251644,21.81761614,22.87989339,21.83414148,24.33374709,24.71233915,24.71347235,22.1355484,20.8205586,18.73586611,19.42101666,19.60682044,19.08053026,17.88747543,18.67805333
Russian Federation,RUS,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57601975,28.02270887,27.1159226,21.9453568,19.32350814,28.24599055,36.15420756,32.51291864,28.77477622,28.26623856,30.26043974,30.54657682,30.6608765,31.26685469,30.06388191,20.87620437,26.28371431,28.75756431,27.24417135,24.28209584,24.51218082,26.36670954,25.01341229,25.66868514,28.9492685,26.53727988,25.76849815,30.33860688,31.80788683,29.92867114
Rwanda,RWA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39173939,17.26852304,13.67687923,16.52284532,11.79747393,9.890272534,10.55133908,14.36182912,12.0722696,14.95918049,10.97276515,16.16019394,14.81760645,12.52681829
South Asia,SAS,Gross savings (% of GDP),,,,,,,,,,,,,,,,12.89688699,14.08420364,14.71977746,14.33196052,15.19274569,14.61735251,16.68881123,16.91475105,16.57979488,16.20192459,17.15283471,16.82273154,17.92830087,18.54132906,20.06598424,21.01630468,21.74372099,22.94832059,23.07303019,24.88826615,25.44312489,25.45273033,25.99016769,24.92502161,24.74667239,25.14240109,25.3700987,27.17451308,29.00463512,31.33175738,32.12850582,33.83935696,34.32966277,33.39055262,33.40684014,34.37580955,33.34143387,33.5525987,32.77702874,31.95574503,31.15143847,30.58400908,30.43585614,30.05849214,28.62373749,27.82668965,28.88524993,28.23919915,29.15460962
Saudi Arabia,SAU,Gross savings (% of GDP),,,,,,,,,,,,50.16595882,58.50559239,47.11573178,74.59123164,60.52027098,58.888643,48.04738434,35.33977511,42.94697465,53.31021659,48.62593042,36.22952224,27.93617026,23.26164365,17.01330989,13.62286266,13.35773733,16.64866064,13.73661378,18.15290392,11.73724898,19.56058881,16.48780028,15.92939744,20.22986637,23.67748115,24.47751391,17.76654772,26.11342608,30.0404823,26.78243516,28.47309929,33.87048224,41.65964981,48.68564685,49.61067881,50.38874545,54.17999511,38.31814809,45.01454126,51.92502769,50.45597726,45.86708947,39.9038789,26.36066708,27.26140729,30.42535835,34.67925947,32.88496355,24.21224372,30.27766317,40.09536157,32.46664586
Sudan,SDN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,8.385412111,6.784071187,5.188945132,4.090689866,4.626355991,3.942449703,4.960978671,-0.539688851,4.537732343,10.99201503,9.172256247,9.074857174,6.685899287,2.061558075,-0.869915213,3.817408649,3.069250506,5.778875748,3.137226026,0.726863396,7.106962538,8.494119941,6.614530324,18.03560265,28.63458183,31.29764742,31.89931039,36.9555587,35.27025894,32.40623159,37.88917556,33.74008284,23.75565776,28.10070178,28.76371446,9.956507497,9.936129879,8.996933804,8.106206693,9.512723931,9.418187426,-1.172863476,5.11300711,4.650273517,6.719631809,4.990622888,
Senegal,SEN,Gross savings (% of GDP),,,,,,,,,,,,,,,21.02824213,17.32097813,15.00643559,15.36490865,9.849616235,9.223271704,3.484703033,7.452038161,7.98147895,5.212881969,4.958885789,5.080017378,2.630968628,5.943214168,2.64639969,2.706923209,2.571674768,3.016926434,3.748217469,1.492260277,5.815936465,8.491258919,7.980345467,10.76193457,11.13823156,11.54025307,11.27739504,14.67052201,13.03217327,14.52874915,13.56460966,15.31846369,13.40037883,15.15431762,14.90772985,14.98363407,16.28259413,14.38264516,15.84553142,16.28849941,18.95045391,20.14248357,21.15496611,22.54339638,23.0596653,24.02290542,25.48925382,26.0025983,,
Singapore,SGP,Gross savings (% of GDP),,,,,,,,,,,,,26.29624144,25.35837106,25.83739513,29.65506492,30.08034627,30.19965403,32.4577112,35.44890806,33.82790762,35.85741133,37.22030237,41.58129605,44.08985345,41.56786335,39.79376123,37.8543961,41.35500807,42.76351565,43.73468201,44.97423481,46.99317694,44.36899966,48.09373883,50.59419122,48.87676269,52.30048338,51.34960865,48.91225773,46.37486398,40.081772,38.42802089,39.39879362,40.61435065,43.62664151,48.16852074,49.97091984,44.35846888,43.86310602,50.59158091,48.8092109,47.25310221,45.51569711,47.2950478,44.04621531,44.88500988,46.11666277,41.7155301,40.90452429,40.9713276,44.01379272,41.75333305,40.86718772
Solomon Islands,SLB,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,-125.9851815,-124.9175268,-128.9567932,-125.999409,-126.0138279,-124.7618475,-55.20441674,-18.86689214,-77.55282572,-59.78864447,-34.89664218,-44.9372729,-17.94198285,-27.52698048,-13.56978836,-7.569277079,-10.53668141,-7.48168201,7.716837155,6.189061485,-6.788962193,-19.64362537,-4.502906496,22.18233713,16.88342012,2.701815274,12.72926671,15.36481779,11.77699393,12.9860964,13.78896692,18.51227023,15.51632627,15.42856294,10.49448828,11.43678193,9.711056232,15.11956975,15.08771826,13.11521307,18.63403845,17.98900585,17.54333912,
Sierra Leone,SLE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,10.97648508,19.03432252,16.81379597,2.919409647,3.761212876,5.249459793,3.803987877,11.21596071,-0.702380645,7.781082442,15.55533091,15.64524521,10.15904326,4.009146674,6.67397441,-2.853522667,-0.049181562,5.194085041,-3.322397172,1.970276326,-3.384964994,2.495269067,0.722274523,-9.492193624,-0.11407594,2.697625103,3.912867204,4.986082037,7.052872843,-7.585532234,11.65985077,11.521353,9.182017948,21.45945059,14.55617002,5.228652522,-12.88073502,15.12253812,0.102896452,1.503371535,-1.062281393,-2.264204905,2.933479972,-0.594247055,-3.538735116,21.54366823,
El Salvador,SLV,Gross savings (% of GDP),,,,,,,,,,,,,,,,,18.94789635,24.73314122,17.00788693,18.54465009,13.30736811,6.181781323,10.12236418,10.64910902,9.923536808,9.252928782,15.94185302,15.76377666,15.38546689,16.06852709,11.6372447,12.18977776,16.71010441,18.10578564,20.6341118,19.18206558,14.16802928,15.28560248,19.02168131,16.61901684,15.71499246,18.39061853,15.59148791,14.80844506,15.45088975,16.73384134,17.46499507,13.64874278,11.65465514,12.28125593,13.78347776,12.3086611,11.91229582,10.11462468,11.58397965,12.32624987,13.69014805,15.0315466,15.59136094,18.20552893,18.29291125,19.32399125,16.63493134,18.0639737
San Marino,SMR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.68479721,34.598558,35.52921282,31.48863904,37.30969859,,
Somalia,SOM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01691128,9.003110651,14.73583512,13.87787498,10.3225832,10.92156742,13.92386218,13.10610739,16.31996009,16.33079931,15.53619718,18.68071928,18.28236029,20.59963277,21.57734181,20.27869513,19.42590314
Sub-Saharan Africa (excluding high income),SSA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34943521,17.22855016,18.68492056,17.43429359,17.67980995,,,18.90479878,18.92689296,,,
South Sudan,SSD,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61344352,6.176861844,,,,,,,,
Sub-Saharan Africa,SSF,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35656109,17.23897679,18.67276657,17.42800745,17.66800781,,,18.89349804,18.90108051,,,
Small states,SST,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.54379048,18.8471389,19.76345656,20.48661449,19.19353455,19.03836049,17.67478776,21.24657556,21.8346488,23.96091517,24.01531046,23.09635397,25.35476408,29.49744069,30.85887436,31.219957,25.15566607,26.71859429,27.75218083,28.71229765,27.86588913,25.81774248,24.74668198,24.23280049,25.09846895,25.23156833,26.56411449,22.13794796,23.87029215,22.99037439,
Sao Tome and Principe,STP,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79388329,55.60508622,52.09755104,52.64341042,50.33990787,,,,,,,,,,,,,
Slovak Republic,SVK,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.37230559,21.80102251,23.84740009,22.43185176,25.31572351,24.81924696,24.72609434,24.69224428,23.95706855,23.96964481,20.80849773,21.18266959,23.57730435,23.00498742,25.10471938,23.83126939,18.28056376,21.26542174,21.85800604,23.15103024,23.76093685,23.77320786,23.66705734,21.85809746,21.84211592,22.45669326,20.53510614,19.92094696,18.19378375,15.28244078,17.58079228
Slovenia,SVN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.31103385,20.7681573,25.07060707,24.1683297,24.53102829,25.5640296,25.88247165,25.2307152,25.55145296,26.17083691,25.80446982,25.28184247,25.68133814,26.54948345,28.42959853,28.72586263,27.41362303,22.38673113,21.90986966,21.56764994,20.36760622,21.9162327,24.44340169,23.08999469,23.455689,26.47406369,27.31599405,26.57909736,27.34922757,25.23265257,23.46722111,25.0052868
Sweden,SWE,Gross savings (% of GDP),,,,,,,,,,,27.58607807,26.880495,26.35226234,26.96593331,25.8109946,26.54520805,24.25639116,20.9549398,20.43950624,21.07596014,21.79060557,20.1337052,18.95316312,20.93849313,23.29435235,23.12725051,23.58388623,23.76591225,24.4578832,25.14565238,24.02805312,20.90794358,17.97275707,16.05423516,19.65033684,22.58677546,22.5736513,23.10467124,24.228742,25.6610407,26.81457951,27.21957852,26.43512334,27.78778471,27.7932039,28.3820615,31.13586361,32.5550394,32.03960263,27.33616412,29.1408208,29.0329943,27.69396598,27.2713193,27.45990286,27.50296848,27.11193245,28.55641797,28.64011661,30.40883124,31.10775267,33.01917996,34.08528726,33.51988177
Eswatini,SWZ,Gross savings (% of GDP),,,,,,,,,,,,,,,50.09226055,,,,,,,,,,,,,,,,19.66495825,19.7272732,17.37104937,13.98015134,18.10071085,15.50488973,13.96630065,17.23623752,13.51035971,13.0125503,21.22325988,26.85758965,23.00046067,21.4687068,18.70123006,23.16238952,19.51323644,21.65014738,13.95483443,9.427994175,7.857461029,3.850963854,17.63899194,22.63335204,23.55676002,22.64210688,19.14628339,16.22339882,16.07794598,15.04381032,15.35742386,19.73110827,37.61633199,
Sint Maarten (Dutch part),SXM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,29.21128524,43.65368959,46.14996688,26.15967541,33.12414656,23.63739226,12.60465294,18.40191896,30.84690412,33.43743418,32.56519494,35.31055166,35.43742838,29.73497796,23.58445803,21.7464814,20.98943767,21.34329395,26.29334499,22.277548,30.05324006,21.68912857,18.72415019,24.71654236,20.29009081,19.48361806,20.54561353,19.5528545,28.70321121,30.97560656,23.94305282,18.74786525,6.478286995,11.18258873,16.56605706,14.30253211,23.58326586,26.34136474,7.944135047,11.87906717,7.38991984,7.235973552,5.398633149,9.052059274,-3.578127126,-11.09440131,2.063758072,3.160355921
Syrian Arab Republic,SYR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,25.35678722,17.17674511,23.32100464,19.31965798,14.81156827,17.46157624,13.93165204,15.6899659,14.15407869,13.05007874,4.697792076,2.589939331,8.095524832,8.256159612,2.502546379,4.95456903,7.873117354,18.30645747,20.54081955,15.00954995,11.69004273,13.94587409,11.88217365,17.63380436,20.86072086,22.02341717,20.86433065,19.56273271,18.9860585,20.13333785,17.50724527,13.66261788,12.19486388,15.84158541,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,23.2626781,22.99979304,,,,8.09313927,13.17002325,7.325172263,3.851811543,5.362410028,10.7610085,13.33144744,9.14894284,2.322174493,7.301197062,6.904809457,4.654491784,13.40507278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,31.73136817,31.86932169,33.15129897,33.28785058,33.15041361,35.34586345,36.09795903,34.57416988,34.99011755,36.48557036,38.39831921,39.80623847,39.93027489,37.95311642,37.09001203,37.9581077,36.57758156,34.61162922,34.74419714,35.92986407,37.04342029,39.87939592,42.65070509,43.24615963,45.40266649,47.06647993,48.43330689,47.14425422,48.33123738,46.6732576,45.87714209,44.65202155,44.83564727,42.83522068,42.00575978,42.60775059,42.2408966,41.51850694,41.24186267,42.69564792,43.51015173,
Europe & Central Asia (IDA & IBRD countries),TEC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02592327,22.98822227,22.77061294,20.19013876,20.17382884,23.08659331,26.82583417,25.48684603,24.24385009,23.5482258,24.76497449,25.70517527,26.42870316,26.40144201,26.3213888,21.1934526,23.43878308,25.18338057,24.29892621,23.16381547,23.66272822,24.81297773,23.67466368,24.43985285,26.40345603,24.97221478,24.69391373,27.44350208,28.29959384,26.00104621
Togo,TGO,Gross savings (% of GDP),,,,,,,,,,,,,,,39.44705616,14.68044891,20.91607281,22.82441311,21.8848867,28.1169238,24.44123029,18.01388906,14.3231832,15.82504688,17.65358211,22.35410891,21.16774288,17.95368785,14.50863614,11.61329897,33.19581999,32.12233727,31.55867774,4.230882323,29.88134479,32.18015372,20.6719456,21.27580374,14.32787615,14.45217903,22.85268244,21.23396884,24.85087939,26.6645361,29.06969972,18.7800088,13.7106764,12.3200906,11.63763261,10.1639173,10.93115904,13.90371232,11.99623784,12.41820293,14.93276056,16.73948677,12.96480569,15.32528355,16.50522615,17.80927973,21.05042052,,,
